paragraph_id,anchor_text,link_type
money-heist_paragraph_0000008,Berlin,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,Álex Rodrigo,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Juan Salvador López,internal
money-heist_paragraph_0000001,Luis Moya,internal
money-heist_paragraph_0000001,Ana Boyero,internal
money-heist_paragraph_0000001,"Boom, Boom, Ciao",internal
money-heist_paragraph_0000001,A Quick Vacation,internal
money-heist_paragraph_0000001,Part 3,internal
money-heist_paragraph_0000003,Berlin,internal
money-heist_paragraph_0000003,Tatiana,internal
money-heist_paragraph_0000003,the Professor,internal
money-heist_paragraph_0000003,Bank of Spain Heist,internal
money-heist_paragraph_0000004,Palermo,internal
money-heist_paragraph_0000004,Prieto,internal
money-heist_paragraph_0000004,Tamayo,internal
money-heist_paragraph_0000004,Alicia,internal
money-heist_paragraph_0000005,Miguel,internal
money-heist_paragraph_0000005,Amanda,internal
money-heist_paragraph_0000005,Denver,internal
money-heist_paragraph_0000006,Raquel,internal
money-heist_paragraph_0000007,Palermo,internal
money-heist_paragraph_0000007,Tokyo,internal
money-heist_paragraph_0000007,Nairobi,internal
money-heist_paragraph_0000007,Rio,internal
money-heist_paragraph_0000007,Mónica's,internal
money-heist_paragraph_0000007,Bogotá,internal
money-heist_paragraph_0000008,Marseille,internal
money-heist_paragraph_0000009,Arturo,internal
money-heist_paragraph_0000009,Royal Mint heist,internal
money-heist_paragraph_0000010,Suárez,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,Álex Rodrigo,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Almudena Ramírez-Pantanella,internal
money-heist_paragraph_0000001,Ana Boyero,internal
money-heist_paragraph_0000001,Juan Salvador López,internal
money-heist_paragraph_0000001,Luis Moya,internal
money-heist_paragraph_0000001,Everything Seemed Insignificant,internal
money-heist_paragraph_0000001,Astray,internal
money-heist_paragraph_0000001,Part 3,internal
money-heist_paragraph_0000003,Tokyo,internal
money-heist_paragraph_0000003,Rio,internal
money-heist_paragraph_0000004,Arturo,internal
money-heist_paragraph_0000004,Mónica,internal
money-heist_paragraph_0000004,biological son,internal
money-heist_paragraph_0000004,Helsinki,internal
money-heist_paragraph_0000005,Alicia,internal
money-heist_paragraph_0000005,the Professor,internal
money-heist_paragraph_0000005,Ángel,internal
money-heist_paragraph_0000005,Raquel's,internal
money-heist_paragraph_0000007,Marseille,internal
money-heist_paragraph_0000009,Tamayo,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,Jesús Colmenar,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Almudena Ramírez-Pantanella,internal
money-heist_paragraph_0000001,Emilio Díez,internal
money-heist_paragraph_0000001,Luis Moya,internal
money-heist_paragraph_0000001,A Quick Vacation,internal
money-heist_paragraph_0000001,Game Over,internal
money-heist_paragraph_0000001,Part 3,internal
money-heist_paragraph_0000003,Berlin,internal
money-heist_paragraph_0000003,the Professor,internal
money-heist_paragraph_0000003,Lisbon,internal
money-heist_paragraph_0000003,the Professor,internal
money-heist_paragraph_0000003,the Professor,internal
money-heist_paragraph_0000003,Lisbon,internal
money-heist_paragraph_0000004,Tokyo,internal
money-heist_paragraph_0000004,Rio,internal
money-heist_paragraph_0000004,Denver,internal
money-heist_paragraph_0000004,Rio,internal
money-heist_paragraph_0000004,Denver,internal
money-heist_paragraph_0000004,Rio,internal
money-heist_paragraph_0000004,Nairobi,internal
money-heist_paragraph_0000004,Bogotá,internal
money-heist_paragraph_0000005,The Professor,internal
money-heist_paragraph_0000005,Palermo,internal
money-heist_paragraph_0000005,Lisbon,internal
money-heist_paragraph_0000005,the Professor,internal
money-heist_paragraph_0000005,the Professor,internal
money-heist_paragraph_0000006,Helsinki,internal
money-heist_paragraph_0000006,Rio,internal
money-heist_paragraph_0000006,Stockholm,internal
money-heist_paragraph_0000007,Alicia,internal
money-heist_paragraph_0000007,Nairobi,internal
money-heist_paragraph_0000007,Nairobi,internal
money-heist_paragraph_0000008,Nairobi,internal
money-heist_paragraph_0000008,Alicia,internal
money-heist_paragraph_0000008,Nairobi,internal
money-heist_paragraph_0000008,Palermo,internal
money-heist_paragraph_0000008,Stockholm,internal
money-heist_paragraph_0000009,Suárez,internal
money-heist_paragraph_0000009,Lisbon,internal
money-heist_paragraph_0000010,Nairobi,internal
money-heist_paragraph_0000010,Stockholm,internal
money-heist_paragraph_0000010,Nairobi,internal
money-heist_paragraph_0000010,Nairobi,internal
money-heist_paragraph_0000010,Alicia,internal
money-heist_paragraph_0000010,Stockholm,internal
money-heist_paragraph_0000011,Lisbon,internal
money-heist_paragraph_0000011,the Professor,internal
money-heist_paragraph_0000011,the Professor,internal
money-heist_paragraph_0000012,Nairobi,internal
money-heist_paragraph_0000012,Denver,internal
money-heist_paragraph_0000012,Palermo,internal
money-heist_paragraph_0000012,Denver,internal
money-heist_paragraph_0000012,Rio,internal
money-heist_paragraph_0000012,Tokyo,internal
money-heist_paragraph_0000012,Nairobi,internal
money-heist_paragraph_0000012,Tokyo,internal
money-heist_paragraph_0000013,Lisbon,internal
money-heist_paragraph_0000013,Tokyo,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Part 2,internal
money-heist_paragraph_0000001,Part 4,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000003,Royal Mint of Spain Heist,internal
money-heist_paragraph_0000003,Rio,internal
money-heist_paragraph_0000003,the Professor,internal
money-heist_paragraph_0000003,Berlin,internal
money-heist_paragraph_0000003,Bank of Spain,internal
money-heist_paragraph_0000004,Raquel,internal
money-heist_paragraph_0000004,Mónica,internal
money-heist_paragraph_0000004,Bogotá,internal
money-heist_paragraph_0000004,Palermo,internal
money-heist_paragraph_0000004,Marseille,internal
money-heist_paragraph_0000005,Berlin,internal
money-heist_paragraph_0000006,Luis Tamayo,internal
money-heist_paragraph_0000006,Alicia Sierra,internal
money-heist_paragraph_0000006,Nairobi,internal
money-heist_paragraph_0000006,Tokyo,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Part 3,internal
money-heist_paragraph_0000001,Part 5,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000002,The Professor,internal
money-heist_paragraph_0000002,Lisbon,internal
money-heist_paragraph_0000002,Rio,internal
money-heist_paragraph_0000002,Tokyo,internal
money-heist_paragraph_0000002,Nairobi,internal
money-heist_paragraph_0000003,Nairobi,internal
money-heist_paragraph_0000003,Tokyo,internal
money-heist_paragraph_0000003,Palermo,internal
money-heist_paragraph_0000003,Marseille,internal
money-heist_paragraph_0000003,Sierra,internal
money-heist_paragraph_0000003,Tamayo,internal
money-heist_paragraph_0000003,Benito Antoñanzas,internal
money-heist_paragraph_0000003,The Professor,internal
money-heist_paragraph_0000004,Bank of Spain,internal
money-heist_paragraph_0000004,Gandía,internal
money-heist_paragraph_0000004,Palermo,internal
money-heist_paragraph_0000005,Rio,internal
money-heist_paragraph_0000005,Lisbon,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,La Casa de Papel,internal
money-heist_paragraph_0000002,first part,internal
money-heist_paragraph_0000002,second part,internal
money-heist_paragraph_0000002,Part 3,internal
money-heist_paragraph_0000002,Part 4,internal
money-heist_paragraph_0000002,Part 5,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Basauri,external
money-heist_paragraph_0000001,Basque Country,external
money-heist_paragraph_0000001,Spain,external
money-heist_paragraph_0000001,Spanish,external
money-heist_paragraph_0000001,University of the Basque Country,external
money-heist_paragraph_0000001,Raquel Murillo,internal
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,The Paris Plan,internal
money-heist_paragraph_0000001,Raquel Murillo,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Algeciras,external
money-heist_paragraph_0000001,Cádiz,external
money-heist_paragraph_0000001,Spain,external
money-heist_paragraph_0000001,Spanish,external
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Spanish,external
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,Astray (Part 3),internal
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,Koldo Serra,internal
money-heist_paragraph_0000001,Esther Morales,internal
money-heist_paragraph_0000001,Ana Boyero,internal
money-heist_paragraph_0000001,Juan Salvador López,internal
money-heist_paragraph_0000001,Astray,internal
money-heist_paragraph_0000001,Berlin's Wedding,internal
money-heist_paragraph_0000001,Part 4,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000003,Nairobi,internal
money-heist_paragraph_0000003,Tokyo,internal
money-heist_paragraph_0000003,Palermo,internal
money-heist_paragraph_0000003,Lisbon,internal
money-heist_paragraph_0000003,Dr. Ahmed,internal
money-heist_paragraph_0000004,the Professor,internal
money-heist_paragraph_0000004,Lisbon,internal
money-heist_paragraph_0000004,Marseille,internal
money-heist_paragraph_0000004,Tamayo,internal
money-heist_paragraph_0000005,Tokyo,internal
money-heist_paragraph_0000005,Palermo,internal
money-heist_paragraph_0000006,Denver,internal
money-heist_paragraph_0000006,Arturo,internal
money-heist_paragraph_0000006,Stockholm,internal
money-heist_paragraph_0000008,Tamayo,internal
money-heist_paragraph_0000008,Martínez,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,Javier Quintas,internal
money-heist_paragraph_0000001,Ana Boyero,internal
money-heist_paragraph_0000001,Juan Salvador López,internal
money-heist_paragraph_0000001,Emilio Díez,internal
money-heist_paragraph_0000001,Luis Moya,internal
money-heist_paragraph_0000001,Game Over,internal
money-heist_paragraph_0000001,Anatomy Lesson,internal
money-heist_paragraph_0000001,Part 4,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000003,Tokyo,internal
money-heist_paragraph_0000003,Nairobi,internal
money-heist_paragraph_0000003,Palermo,internal
money-heist_paragraph_0000003,Lisbon,internal
money-heist_paragraph_0000003,Sierra,internal
money-heist_paragraph_0000004,the Professor,internal
money-heist_paragraph_0000005,Marseille,internal
money-heist_paragraph_0000005,Bogota,internal
money-heist_paragraph_0000005,The Professor,internal
money-heist_paragraph_0000005,Berlin,internal
money-heist_paragraph_0000005,Tatiana,internal
money-heist_paragraph_0000005,Tamayo,internal
money-heist_paragraph_0000005,Antoñanzas,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,Álex Rodrigo,internal
money-heist_paragraph_0000001,Ana Boyero,internal
money-heist_paragraph_0000001,Juan Salvador López,internal
money-heist_paragraph_0000001,Berlin's Wedding,internal
money-heist_paragraph_0000001,Pasodoble,internal
money-heist_paragraph_0000001,Part 4,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000003,The Professor,internal
money-heist_paragraph_0000003,Marseille,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,Jesús Colmenar,internal
money-heist_paragraph_0000001,Emilio Díez,internal
money-heist_paragraph_0000001,Luis Moya,internal
money-heist_paragraph_0000001,Anatomy Lesson,internal
money-heist_paragraph_0000001,5 Minutes Earlier,internal
money-heist_paragraph_0000001,Part 4,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000003,Gandía,internal
money-heist_paragraph_0000003,Arturo,internal
money-heist_paragraph_0000003,Stockolm,internal
money-heist_paragraph_0000003,Denver,internal
money-heist_paragraph_0000004,Lisbon,internal
money-heist_paragraph_0000004,Alicia Sierra,internal
money-heist_paragraph_0000004,Tamayo,internal
money-heist_paragraph_0000005,Helsinki,internal
money-heist_paragraph_0000006,The Professor,internal
money-heist_paragraph_0000006,Benito Antoñanzas,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,Koldo Serra,internal
money-heist_paragraph_0000001,Álex Rodrigo,internal
money-heist_paragraph_0000001,Ana Boyero,internal
money-heist_paragraph_0000001,Juan Salvador López,internal
money-heist_paragraph_0000001,Emilio Díez,internal
money-heist_paragraph_0000001,Luis Moya,internal
money-heist_paragraph_0000001,Pasodoble,internal
money-heist_paragraph_0000001,TKO,internal
money-heist_paragraph_0000001,Part 4,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000003,Denver,internal
money-heist_paragraph_0000003,Moscow,internal
money-heist_paragraph_0000005,The Professor,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,Javier Quintas,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Emilio Díez,internal
money-heist_paragraph_0000001,Luis Moya,internal
money-heist_paragraph_0000001,5 Minutes Earlier,internal
money-heist_paragraph_0000001,Strike the Tent,internal
money-heist_paragraph_0000001,Part 4,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000003,Nairobi,internal
money-heist_paragraph_0000003,Gandía,internal
money-heist_paragraph_0000005,Palermo,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,Koldo Serra,internal
money-heist_paragraph_0000001,Emilio Díez,internal
money-heist_paragraph_0000001,Luis Moya,internal
money-heist_paragraph_0000001,Ana Boyero,internal
money-heist_paragraph_0000001,Juan Salvador López,internal
money-heist_paragraph_0000001,TKO,internal
money-heist_paragraph_0000001,The Paris Plan,internal
money-heist_paragraph_0000001,Part 4,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,Jesús Colmenar,internal
money-heist_paragraph_0000001,Ana Boyero,internal
money-heist_paragraph_0000001,Emilio Díez,internal
money-heist_paragraph_0000001,Luis Moya,internal
money-heist_paragraph_0000001,Juan Salvador López,internal
money-heist_paragraph_0000001,Strike the Tent,internal
money-heist_paragraph_0000001,The End of the Road,internal
money-heist_paragraph_0000001,Part 4,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000003,Berlin,internal
money-heist_paragraph_0000003,Palermo,internal
money-heist_paragraph_0000004,Sierra,internal
money-heist_paragraph_0000004,Nairobi,internal
money-heist_paragraph_0000004,Gandía,internal
money-heist_paragraph_0000004,Tamayo,internal
money-heist_paragraph_0000004,Rio,internal
money-heist_paragraph_0000005,Benjamín,internal
money-heist_paragraph_0000005,Marseille,internal
money-heist_paragraph_0000005,Lisbon,internal
money-heist_paragraph_0000005,the Professor,internal
money-heist_paragraph_0000006,Antoñanzas,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,Sofía,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,Benjamín Martínez,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Mónica Gaztambide,internal
money-heist_paragraph_0000001,Manila,internal
money-heist_paragraph_0000001,Matías Caño,internal
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,Lisbon,internal
money-heist_paragraph_0000001,Bogotá,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,Berlin,internal
money-heist_paragraph_0000001,Rafael,internal
money-heist_paragraph_0000001,Tatiana,internal
money-heist_paragraph_0000001,Alicia Sierra,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Alicia Sierra,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,Luka Peroš,internal
money-heist_paragraph_0000001,Luka Peroš,internal
money-heist_paragraph_0000001,[2],other
money-heist_paragraph_0000001,We're Back,internal
money-heist_paragraph_0000001,A Family Tradition,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000002,the Professor,internal
money-heist_paragraph_0000005,Sofía,internal
money-heist_paragraph_0000006,Berlin,internal
money-heist_paragraph_0000006,Tatiana,internal
money-heist_paragraph_0000006,Berlin's Wedding,internal
money-heist_paragraph_0000006,the Professor,internal
money-heist_paragraph_0000006,Bogotá,internal
money-heist_paragraph_0000007,Monastery of San Giovanni,internal
money-heist_paragraph_0000009,Raquel,internal
money-heist_paragraph_0000009,the Professor,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,César Gandía,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,[2],other
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,[3],other
money-heist_paragraph_0000001,[4],other
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,Stockholm,internal
money-heist_paragraph_0000001,Marseille,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,Lisbon,internal
money-heist_paragraph_0000001,Matías Caño,internal
money-heist_paragraph_0000001,Agustín Montero,internal
money-heist_paragraph_0000001,Alfonso,internal
money-heist_paragraph_0000001,Berlin,internal
money-heist_paragraph_0000001,Gandía,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,Hovik Keuchkerian,internal
money-heist_paragraph_0000001,[5],other
money-heist_paragraph_0000001,We're Back,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000008,Nairobi,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Benjamín Martínez,internal
money-heist_paragraph_0000001,Moscow,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Matías Caño,internal
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Stockholm,internal
money-heist_paragraph_0000001,Bogotá,internal
money-heist_paragraph_0000001,Marseille,internal
money-heist_paragraph_0000001,Lisbon,internal
money-heist_paragraph_0000001,Moscow,internal
money-heist_paragraph_0000001,Arturo Román,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,Belén Cuesta,internal
money-heist_paragraph_0000001,A Quick Vacation,internal
money-heist_paragraph_0000001,A Family Tradition,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000001,Belén Cuesta,internal
money-heist_paragraph_0000001,Moscow,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000002,Royal Mint of Spain,internal
money-heist_paragraph_0000002,Bank of Spain,internal
money-heist_paragraph_0000003,Arturo Román,internal
money-heist_paragraph_0000004,Moscow,internal
money-heist_paragraph_0000004,Denver,internal
money-heist_paragraph_0000004,Part 3,internal
money-heist_paragraph_0000005,Royal Mint of Spain,internal
money-heist_paragraph_0000006,Bank of Spain,internal
money-heist_paragraph_0000007,Arturo Román,internal
money-heist_paragraph_0000007,Denver,internal
money-heist_paragraph_0000007,Moscow,internal
money-heist_paragraph_0000007,Royal Mint of Spain,internal
money-heist_paragraph_0000007,Denver,internal
money-heist_paragraph_0000007,Moscow,internal
money-heist_paragraph_0000007,César Gandía,internal
money-heist_paragraph_0000007,Amanda,internal
money-heist_paragraph_0000007,Matías Caño,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Mónica Gaztambide,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Arturo Román,internal
money-heist_paragraph_0000001,Moscow,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000001,Mónica Gaztambide,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000002,Arturo Román,internal
money-heist_paragraph_0000002,Royal Mint of Spain,internal
money-heist_paragraph_0000002,Bank of Spain,internal
money-heist_paragraph_0000004,[1],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Serbian,external
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000002,Helsinki,internal
money-heist_paragraph_0000002,Money Heist,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Málaga,external
money-heist_paragraph_0000001,Spain,external
money-heist_paragraph_0000001,Spanish,external
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000002,Nothing in Return,external
money-heist_paragraph_0000002,Christian,other
money-heist_paragraph_0000002,Élite,other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Murcia,external
money-heist_paragraph_0000001,Spain,external
money-heist_paragraph_0000001,Spanish,external
money-heist_paragraph_0000001,María Pedraza,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,The Paris Plan,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000002,[1],other
money-heist_paragraph_0000002,[2],other
money-heist_paragraph_0000002,[3],other
money-heist_paragraph_0000002,[4],other
money-heist_paragraph_0000003,Equus,external
money-heist_paragraph_0000003,[5],other
money-heist_paragraph_0000004,Antena 3,external
money-heist_paragraph_0000004,El secreto de Puente Viejo,external
money-heist_paragraph_0000004,Denver,internal
money-heist_paragraph_0000004,Money Heist,internal
money-heist_paragraph_0000004,Élite,internal
money-heist_paragraph_0000004,[6],other
money-heist_paragraph_0000004,[7],other
money-heist_paragraph_0000005,[8],other
money-heist_paragraph_0000006,María Pedraza,internal
money-heist_paragraph_0000006,[9],other
money-heist_paragraph_0000006,[10],other
money-heist_paragraph_0000007,Part 5,internal
money-heist_paragraph_0000007,[11],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Zagreb,external
money-heist_paragraph_0000001,SR Croatia,external
money-heist_paragraph_0000001,SFR Yugoslavia,external
money-heist_paragraph_0000001,Croatian,external
money-heist_paragraph_0000001,Marseille,internal
money-heist_paragraph_0000001,We're Back,internal
money-heist_paragraph_0000001,Marseille,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000002,here,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Spanish,external
money-heist_paragraph_0000001,Manila,internal
money-heist_paragraph_0000001,A Quick Vacation,internal
money-heist_paragraph_0000002,Manila,internal
money-heist_paragraph_0000002,Money Heist,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,Luis Tamayo,internal
money-heist_paragraph_0000001,Sagasta,internal
money-heist_paragraph_0000001,Arantxa Arteche,internal
money-heist_paragraph_0000001,Mateo Canalejas,internal
money-heist_paragraph_0000001,Ramiro Vázquez,internal
money-heist_paragraph_0000001,Salvador Torrecilla,internal
money-heist_paragraph_0000001,Lucas Hernando,internal
money-heist_paragraph_0000001,Isaac Cobo,internal
money-heist_paragraph_0000001,Mario Urbaneja,internal
money-heist_paragraph_0000001,Berlin,internal
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,Bogotá,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Stockholm,internal
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,Lisbon,internal
money-heist_paragraph_0000001,Manila,internal
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,48 Meters Underground,internal
money-heist_paragraph_0000001,Live Many Lives,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000002,Palermo,internal
money-heist_paragraph_0000004,Nairobi,internal
money-heist_paragraph_0000005,Bank of Spain,internal
money-heist_paragraph_0000008,Sagasta,internal
money-heist_paragraph_0000008,Mateo Canalejas,internal
money-heist_paragraph_0000012,[source],internal
money-heist_paragraph_0000014,Bank of Spain,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Alfonso Prieto,internal
money-heist_paragraph_0000001,Ángel Rubio,internal
money-heist_paragraph_0000001,Benito Antoñanzas,internal
money-heist_paragraph_0000001,Suárez,internal
money-heist_paragraph_0000001,Martínez,internal
money-heist_paragraph_0000001,Alberto Vicuña,internal
money-heist_paragraph_0000001,Gandía,internal
money-heist_paragraph_0000001,Sagasta,internal
money-heist_paragraph_0000001,Arantxa Arteche,internal
money-heist_paragraph_0000001,Mateo Canalejas,internal
money-heist_paragraph_0000001,Ramiro Vázquez,internal
money-heist_paragraph_0000001,Isaac Cobo,internal
money-heist_paragraph_0000001,Salvador Torrecilla,internal
money-heist_paragraph_0000001,Lucas Hernando,internal
money-heist_paragraph_0000001,Mario Urbaneja,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Raquel Murillo,internal
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,Alicia Sierra,internal
money-heist_paragraph_0000001,Arturo Román,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Stockholm,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,Bogotá,internal
money-heist_paragraph_0000001,Matías Caño,internal
money-heist_paragraph_0000001,Nairobi,internal
