sentence_id,anchor_text,link_type
money-heist_sentence_0000001,Pablo Ruiz,internal
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Mercedes Colmenar,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Arturo Román,internal
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Pablo Ruiz,internal
money-heist_sentence_0000001,Aurora Cruz,internal
money-heist_sentence_0000001,Elisabeth López,internal
money-heist_sentence_0000001,Denise Soares,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,María Pedraza,internal
money-heist_sentence_0000001,Reba Buhr,external
money-heist_sentence_0000001,[1],other
money-heist_sentence_0000001,[2],other
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,Episode 9 (Part 2),internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000001,María Pedraza,internal
money-heist_sentence_0000002,Royal Mint of Spain,internal
money-heist_sentence_0000004,[3],other
money-heist_sentence_0000005,Royal Mint of Spain,internal
money-heist_sentence_0000006,The Professor,internal
money-heist_sentence_0000013,Royal Mint of Spain,internal
money-heist_sentence_0000017,Tokyo,internal
money-heist_sentence_0000017,[4],other
money-heist_sentence_0000018,Nairobi,internal
money-heist_sentence_0000018,[5],other
money-heist_sentence_0000019,[6],other
money-heist_sentence_0000020,Rio,internal
money-heist_sentence_0000020,Alison,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Vigo,external
money-heist_sentence_0000001,Spain,external
money-heist_sentence_0000001,Spanish,external
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,The Paris Plan,internal
money-heist_sentence_0000001,Berlin,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Barcelona,external
money-heist_sentence_0000001,Catalonia,external
money-heist_sentence_0000001,Spain,external
money-heist_sentence_0000001,Spanish,external
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,The Paris Plan,internal
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000002,"
 Read more >
",internal
money-heist_sentence_0000005,"
 Read more >
",internal
money-heist_sentence_0000007,"
 Read more >
",internal
money-heist_sentence_0000009,"
 Read more >
",internal
money-heist_sentence_0000010,Money Heist,internal
money-heist_sentence_0000010,La Casa de Papel,internal
money-heist_sentence_0000011,The Professor,internal
money-heist_sentence_0000012,Tokyo,internal
money-heist_sentence_0000012,Berlin,internal
money-heist_sentence_0000012,Moscow,internal
money-heist_sentence_0000012,Rio,internal
money-heist_sentence_0000012,Nairobi,internal
money-heist_sentence_0000012,Denver,internal
money-heist_sentence_0000012,Helsinki,internal
money-heist_sentence_0000012,Oslo,internal
money-heist_sentence_0000013,Royal Mint of Spain,internal
money-heist_sentence_0000014,daughter of the British Ambassador,internal
money-heist_sentence_0000015,the mastermind,internal
money-heist_sentence_0000019,Sign up,other
money-heist_sentence_0000019,editing,other
money-heist_sentence_0000019,Discussions,other
money-heist_sentence_0000020,One of Netflix's Most-Watched Non-English Series Returns with an Even More Ambitious Season 2 - 3DVF,other
money-heist_sentence_0000021,Netflix Unveils the Teaser Trailer for 'Berlin and the Lady with an Ermine' - About Netflix,other
money-heist_sentence_0000022,‘Money Heist’ Wraps Production on Season 5 – When Will It Premiere? - craveyoutv.com,other
money-heist_sentence_0000023,“Money Heist” Spin-Off Series “Berlin” Will Return in 2026 for Second ‘Season’ – Here’s Everything We Know - news.newonnetflix.info,other
money-heist_sentence_0000024,'Billionaires' Bunker' Review: Should You Watch The New Netflix Series From Money Heist Creators? - What's on Netflix,other
money-heist_sentence_0000025,13 Reasons Why,other
money-heist_sentence_0000025,1899,other
money-heist_sentence_0000025,3 Body Problem,other
money-heist_sentence_0000025,American Jesus,internal
money-heist_sentence_0000025,Archibald's Next Big Thing,other
money-heist_sentence_0000025,Army of the Dead,other
money-heist_sentence_0000025,All Hail King Julien,other
money-heist_sentence_0000025,All of Us Are Dead,other
money-heist_sentence_0000025,Aggretsuko,other
money-heist_sentence_0000025,Altered Carbon,other
money-heist_sentence_0000025,Arcane: League of Legends,other
money-heist_sentence_0000025,Arlo the Alligator Boy,other
money-heist_sentence_0000025,Atypical,other
money-heist_sentence_0000025,Beat Bugs,other
money-heist_sentence_0000025,Big Mouth,other
money-heist_sentence_0000025,BoJack Horseman,other
money-heist_sentence_0000025,The Boss Baby: Back in Business,other
money-heist_sentence_0000025,Castlevania,other
money-heist_sentence_0000025,Centaurworld,other
money-heist_sentence_0000025,Chico Bon Bon: Monkey With a Toolbelt,other
money-heist_sentence_0000025,Chilling Adventures of Sabrina,internal
money-heist_sentence_0000025,The Crown,other
money-heist_sentence_0000025,Control Z,other
money-heist_sentence_0000025,Cupcake & Dino: General Services,other
money-heist_sentence_0000025,The Cuphead Show!,other
money-heist_sentence_0000025,Daredevil,internal
money-heist_sentence_0000025,The Defenders,internal
money-heist_sentence_0000025,Diablero,other
money-heist_sentence_0000025,Disenchantment,other
money-heist_sentence_0000025,The Dragon Prince,other
money-heist_sentence_0000026,Elite,other
money-heist_sentence_0000026,Emily in Paris,other
money-heist_sentence_0000026,The End of the F***ing World,other
money-heist_sentence_0000026,The Epic Tales of Captain Underpants,other
money-heist_sentence_0000026,Ever After High,other
money-heist_sentence_0000026,Family Reunion,other
money-heist_sentence_0000026,Fate: The Winx Saga,other
money-heist_sentence_0000026,First Kill,other
money-heist_sentence_0000026,Fuller House,other
money-heist_sentence_0000026,Gilmore Girls,other
money-heist_sentence_0000026,Gabby's Dollhouse,other
money-heist_sentence_0000026,Ginny & Georgia,other
money-heist_sentence_0000026,Glitch Techs,other
money-heist_sentence_0000026,GLOW,other
money-heist_sentence_0000026,Harvey Girls Forever!,other
money-heist_sentence_0000026,The Haunting of Hill House,other
money-heist_sentence_0000026,Hemlock Grove,other
money-heist_sentence_0000026,Hilda,other
money-heist_sentence_0000026,Hollywood,other
money-heist_sentence_0000026,Home: Adventures with Tip & Oh,other
money-heist_sentence_0000026,Hoops,other
money-heist_sentence_0000026,House of Cards,other
money-heist_sentence_0000027,I Am Not Okay With This,other
money-heist_sentence_0000027,Inside Job,other
money-heist_sentence_0000027,Inspector Gadget,other
money-heist_sentence_0000027,Iron Fist,internal
money-heist_sentence_0000027,Jessica Jones,internal
money-heist_sentence_0000027,Jupiter's Legacy,other
money-heist_sentence_0000027,Kid Cosmic,other
money-heist_sentence_0000027,Kitti Katz,other
money-heist_sentence_0000027,Kingdom,other
money-heist_sentence_0000027,Kipo and the Age of Wonderbeasts,other
money-heist_sentence_0000027,KPop Demon Hunters,other
money-heist_sentence_0000027,Legend Quest,other
money-heist_sentence_0000027,Luna Nera,other
money-heist_sentence_0000027,Locke & Key,other
money-heist_sentence_0000027,Lost in Space,other
money-heist_sentence_0000027,"Love, Death & Robots",other
money-heist_sentence_0000027,Lucifer,other
money-heist_sentence_0000027,Luke Cage,internal
money-heist_sentence_0000027,The Order,other
money-heist_sentence_0000027,Malibu Rescue: The Series,other
money-heist_sentence_0000027,Marco Polo,other
money-heist_sentence_0000027,Money Heist,other
money-heist_sentence_0000027,My Demon,other
money-heist_sentence_0000027,My Life with the Walter Boys,other
money-heist_sentence_0000027,Narcos,other
money-heist_sentence_0000027,Netflix Wiki,other
money-heist_sentence_0000027,Never Have I Ever,other
money-heist_sentence_0000027,The Night Agent,other
money-heist_sentence_0000028,October Faction,other
money-heist_sentence_0000028,Oddballs,other
money-heist_sentence_0000028,Orange is the New Black,other
money-heist_sentence_0000028,Peaky Blinders,other
money-heist_sentence_0000028,Pieces of Her,other
money-heist_sentence_0000028,Pinky Malinky,other
money-heist_sentence_0000028,The Punisher,internal
money-heist_sentence_0000028,Q-Force,other
money-heist_sentence_0000028,Raising Dion,other
money-heist_sentence_0000028,The Rain,other
money-heist_sentence_0000028,Ratched,other
money-heist_sentence_0000028,Rebel Moon,other
money-heist_sentence_0000028,Robozuna,other
money-heist_sentence_0000028,Sense8,other
money-heist_sentence_0000028,Selena: The Series,other
money-heist_sentence_0000028,Sex Education,other
money-heist_sentence_0000028,She-Ra and the Princesses of Power,other
money-heist_sentence_0000028,Sky Rojo,other
money-heist_sentence_0000028,StarBeam,other
money-heist_sentence_0000028,Stranger Things,other
money-heist_sentence_0000028,Super Crooks,internal
money-heist_sentence_0000028,Super Drags,other
money-heist_sentence_0000029,Troll Wiki,internal
money-heist_sentence_0000029,Trollhunters / 3Below / Wizards,other
money-heist_sentence_0000029,Teenage Bounty Hunters,other
money-heist_sentence_0000029,The A List,other
money-heist_sentence_0000029,The Last Kids on Earth,other
money-heist_sentence_0000029,The Midnight Gospel,other
money-heist_sentence_0000029,Tiny Pretty Things,other
money-heist_sentence_0000029,Trolls: The Beat Goes On!,other
money-heist_sentence_0000029,True and the Rainbow Kingdom,other
money-heist_sentence_0000029,Tuca and Bertie,other
money-heist_sentence_0000029,Twilight of the Gods,other
money-heist_sentence_0000029,Uncoupled,other
money-heist_sentence_0000029,Voltron: Legendary Defender,other
money-heist_sentence_0000029,V Wars,other
money-heist_sentence_0000029,Waffles + Mochi,internal
money-heist_sentence_0000029,We're Lalaloopsy,other
money-heist_sentence_0000029,The Witcher,other
money-heist_sentence_0000029,Wonder Park,other
money-heist_sentence_0000029,World of Winx,other
money-heist_sentence_0000029,You,other
money-heist_sentence_0000029,Zero Chill,other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000002,Part 2,internal
money-heist_sentence_0000002,Money Heist,internal
money-heist_sentence_0000004,Tokyo,internal
money-heist_sentence_0000004,Professor,internal
money-heist_sentence_0000005,Royal Mint of Spain,internal
money-heist_sentence_0000006,Moscow,internal
money-heist_sentence_0000006,Berlin,internal
money-heist_sentence_0000006,Nairobi,internal
money-heist_sentence_0000006,Rio,internal
money-heist_sentence_0000006,Denver,internal
money-heist_sentence_0000006,Helsinki,internal
money-heist_sentence_0000006,Oslo,internal
money-heist_sentence_0000007,mask,internal
money-heist_sentence_0000009,abandoned hunting estate,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Jesús Colmenar,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Nacho Manubens,internal
money-heist_sentence_0000001,Álex Pina,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Episode 2 (Part 1),internal
money-heist_sentence_0000001,Part 1,internal
money-heist_sentence_0000007,the Professor,internal
money-heist_sentence_0000008,Tokyo,internal
money-heist_sentence_0000009,Berlin,internal
money-heist_sentence_0000009,Moscow,internal
money-heist_sentence_0000009,Denver,internal
money-heist_sentence_0000010,Rio,internal
money-heist_sentence_0000010,Oslo,internal
money-heist_sentence_0000010,Helsinki,internal
money-heist_sentence_0000010,Nairobi,internal
money-heist_sentence_0000011,Royal Mint of Spain,internal
money-heist_sentence_0000012,robbery,internal
money-heist_sentence_0000013,Alison Parker,internal
money-heist_sentence_0000014,Mónica Gaztambide,internal
money-heist_sentence_0000014,Arturo Román,internal
money-heist_sentence_0000014,child,internal
money-heist_sentence_0000018,Raquel Murillo,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Jesús Colmenar,internal
money-heist_sentence_0000001,Miguel Ángel Vivas,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Nacho Manubens,internal
money-heist_sentence_0000001,Álex Pina,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,Episode 3 (Part 1),internal
money-heist_sentence_0000001,Part 1,internal
money-heist_sentence_0000005,Raquel Murillo,internal
money-heist_sentence_0000005,her daughter's,internal
money-heist_sentence_0000006,Royal Mint of Spain,internal
money-heist_sentence_0000007,Royal Mint of Spain,internal
money-heist_sentence_0000007,Tokyo,internal
money-heist_sentence_0000007,Rio,internal
money-heist_sentence_0000007,The Professor,internal
money-heist_sentence_0000008,Berlin,internal
money-heist_sentence_0000008,Alison Parker,internal
money-heist_sentence_0000010,Royal Mint of Spain,internal
money-heist_sentence_0000011,Raquel Murillo,internal
money-heist_sentence_0000011,Ángel Rubio,internal
money-heist_sentence_0000012,Colonel Prieto,internal
money-heist_sentence_0000016,Colonel Prieto,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Miguel Ángel Vivas,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Nacho Manubens,internal
money-heist_sentence_0000001,Álex Pina,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Javier Gómez Santander,internal
money-heist_sentence_0000001,Fernando Sancristóbal,internal
money-heist_sentence_0000001,Pablo Roa,internal
money-heist_sentence_0000001,David Barrocal,internal
money-heist_sentence_0000001,Episode 2 (Part 1),internal
money-heist_sentence_0000001,Episode 4 (Part 1),internal
money-heist_sentence_0000001,Part 1,internal
money-heist_sentence_0000005,Inspector Murillo,internal
money-heist_sentence_0000005,Colonel Prieto,internal
money-heist_sentence_0000006,the Professor,internal
money-heist_sentence_0000008,Royal Mint of Spain,internal
money-heist_sentence_0000009,Mónica Gaztambide,internal
money-heist_sentence_0000009,Ángel Rubio,internal
money-heist_sentence_0000010,Arturo Román,internal
money-heist_sentence_0000010,Pablo Ruiz,internal
money-heist_sentence_0000011,Alison Parker,internal
money-heist_sentence_0000011,Tokyo,internal
money-heist_sentence_0000011,Rio,internal
money-heist_sentence_0000013,Oslo,internal
money-heist_sentence_0000013,Helsinki,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Álex Rodrigo,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Nacho Manubens,internal
money-heist_sentence_0000001,Álex Pina,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,David Barrocal,internal
money-heist_sentence_0000001,Javier Gómez Santander,internal
money-heist_sentence_0000001,Pablo Roa,internal
money-heist_sentence_0000001,Fernando Sancristóbal,internal
money-heist_sentence_0000001,Episode 3 (Part 1),internal
money-heist_sentence_0000001,Episode 5 (Part 1),internal
money-heist_sentence_0000001,Part 1,internal
money-heist_sentence_0000006,Denver,internal
money-heist_sentence_0000006,Mónica Gaztambide,internal
money-heist_sentence_0000009,the Professor,internal
money-heist_sentence_0000010,Raquel,internal
money-heist_sentence_0000010,her mother,internal
money-heist_sentence_0000011,Alberto Vicuña,internal
money-heist_sentence_0000011,Paula,internal
money-heist_sentence_0000013,Salva,internal
money-heist_sentence_0000015,Mónica,internal
money-heist_sentence_0000015,Berlin,internal
money-heist_sentence_0000017,Moscow,internal
money-heist_sentence_0000024,Arturo Román,internal
money-heist_sentence_0000027,his son,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Alejandro Bazzano,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Nacho Manubens,internal
money-heist_sentence_0000001,Álex Pina,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,David Barrocal,internal
money-heist_sentence_0000001,Javier Gómez Santander,internal
money-heist_sentence_0000001,Pablo Roa,internal
money-heist_sentence_0000001,Fernando Sancristóbal,internal
money-heist_sentence_0000001,Episode 4 (Part 1),internal
money-heist_sentence_0000001,Episode 6 (Part 1),internal
money-heist_sentence_0000001,Part 1,internal
money-heist_sentence_0000005,Arturo Román,internal
money-heist_sentence_0000006,the Professor,internal
money-heist_sentence_0000008,Moscow,internal
money-heist_sentence_0000008,Denver,internal
money-heist_sentence_0000008,Mónica,internal
money-heist_sentence_0000009,Raquel Murillo,internal
money-heist_sentence_0000010,Royal Mint of Spain,internal
money-heist_sentence_0000011,her mother,internal
money-heist_sentence_0000012,a man,internal
money-heist_sentence_0000013,Ángel Rubio,internal
money-heist_sentence_0000014,Suárez,internal
money-heist_sentence_0000019,Axel,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Alejandro Bazzano,internal
money-heist_sentence_0000001,Jesús Colmenar,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Nacho Manubens,internal
money-heist_sentence_0000001,Álex Pina,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,David Barrocal,internal
money-heist_sentence_0000001,Javier Gómez Santander,internal
money-heist_sentence_0000001,Pablo Roa,internal
money-heist_sentence_0000001,Fernando Sancristóbal,internal
money-heist_sentence_0000001,Episode 5 (Part 1),internal
money-heist_sentence_0000001,Episode 7 (Part 1),internal
money-heist_sentence_0000001,Part 1,internal
money-heist_sentence_0000006,Rio,internal
money-heist_sentence_0000006,Alison,internal
money-heist_sentence_0000011,Suárez,internal
money-heist_sentence_0000011,Garcia Lobo,internal
money-heist_sentence_0000011,Arturo,internal
money-heist_sentence_0000012,Berlin,internal
money-heist_sentence_0000012,Mónica,internal
money-heist_sentence_0000012,Laura,internal
money-heist_sentence_0000013,Denver,internal
money-heist_sentence_0000013,Mónica,internal
money-heist_sentence_0000014,Nairobi,internal
money-heist_sentence_0000015,Moscow,internal
money-heist_sentence_0000016,the Professor,internal
money-heist_sentence_0000016,The Scream,external
money-heist_sentence_0000016,Edvard Munch,external
money-heist_sentence_0000016,Ángel,internal
money-heist_sentence_0000016,Suárez,internal
money-heist_sentence_0000017,Tokyo,internal
money-heist_sentence_0000017,the Professor,internal
money-heist_sentence_0000020,Raquel,internal
money-heist_sentence_0000020,Ángel,internal
money-heist_sentence_0000020,The Professor,internal
money-heist_sentence_0000024,Rio,internal
money-heist_sentence_0000025,Berlin,internal
money-heist_sentence_0000026,Tokyo,internal
money-heist_sentence_0000026,The Professor,internal
money-heist_sentence_0000026,Denver,internal
money-heist_sentence_0000026,Mónica,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Jesús Colmenar,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Nacho Manubens,internal
money-heist_sentence_0000001,Álex Pina,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,David Barrocal,internal
money-heist_sentence_0000001,Javier Gómez Santander,internal
money-heist_sentence_0000001,Pablo Roa,internal
money-heist_sentence_0000001,Fernando Sancristóbal,internal
money-heist_sentence_0000001,Episode 6 (Part 1),internal
money-heist_sentence_0000001,Episode 8 (Part 1),internal
money-heist_sentence_0000001,Part 1,internal
money-heist_sentence_0000005,Rio,internal
money-heist_sentence_0000005,Tokyo,internal
money-heist_sentence_0000005,Royal Mint of Spain,internal
money-heist_sentence_0000007,the Professor,internal
money-heist_sentence_0000007,Helsinki,internal
money-heist_sentence_0000011,The Professor,internal
money-heist_sentence_0000012,Nikolai Dimitrievich,internal
money-heist_sentence_0000016,Berlin,internal
money-heist_sentence_0000017,Rio,internal
money-heist_sentence_0000017,Tokyo,internal
money-heist_sentence_0000018,the Professor,internal
money-heist_sentence_0000019,Alison Parker,internal
money-heist_sentence_0000019,Colonel Prieto,internal
money-heist_sentence_0000021,Raquel,internal
money-heist_sentence_0000022,Raquel,internal
money-heist_sentence_0000027,Tokyo,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Miguel Ángel Vivas,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Nacho Manubens,internal
money-heist_sentence_0000001,Álex Pina,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,David Barrocal,internal
money-heist_sentence_0000001,Javier Gómez Santander,internal
money-heist_sentence_0000001,Pablo Roa,internal
money-heist_sentence_0000001,Fernando Sancristóbal,internal
money-heist_sentence_0000001,Episode 7 (Part 1),internal
money-heist_sentence_0000001,Episode 9 (Part 1),internal
money-heist_sentence_0000001,Part 1,internal
money-heist_sentence_0000005,Raquel Murillo,internal
money-heist_sentence_0000005,Alison Parker,internal
money-heist_sentence_0000008,her father,internal
money-heist_sentence_0000008,Raquel's daughter,internal
money-heist_sentence_0000008,aunt,internal
money-heist_sentence_0000014,Arturo Román,internal
money-heist_sentence_0000014,Mónica Gaztambide,internal
money-heist_sentence_0000015,Francisco Torres,internal
money-heist_sentence_0000016,Berlin,internal
money-heist_sentence_0000017,Nikolai Dimitrievich,internal
money-heist_sentence_0000017,the Professor,internal
money-heist_sentence_0000019,Berlin,internal
money-heist_sentence_0000022,Ángel,internal
money-heist_sentence_0000023,Tokyo,internal
money-heist_sentence_0000023,Alison,internal
money-heist_sentence_0000023,Rio,internal
money-heist_sentence_0000023,Moscow,internal
money-heist_sentence_0000024,Berlin,internal
money-heist_sentence_0000024,Mercedes,internal
money-heist_sentence_0000024,Silvia,internal
money-heist_sentence_0000026,Nikolai,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Miguel Ángel Vivas,internal
money-heist_sentence_0000001,Álex Rodrigo,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Nacho Manubens,internal
money-heist_sentence_0000001,Álex Pina,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,David Barrocal,internal
money-heist_sentence_0000001,Javier Gómez Santander,internal
money-heist_sentence_0000001,Pablo Roa,internal
money-heist_sentence_0000001,Fernando Sancristóbal,internal
money-heist_sentence_0000001,Episode 8 (Part 1),internal
money-heist_sentence_0000001,Episode 10 (Part 1),internal
money-heist_sentence_0000001,Part 1,internal
money-heist_sentence_0000005,Mónica Gaztambide,internal
money-heist_sentence_0000005,Denver,internal
money-heist_sentence_0000009,Berlin,internal
money-heist_sentence_0000012,Denver,internal
money-heist_sentence_0000013,Tokyo,internal
money-heist_sentence_0000013,Moscow,internal
money-heist_sentence_0000015,Tokyo,internal
money-heist_sentence_0000015,Denver,internal
money-heist_sentence_0000016,Moscow,internal
money-heist_sentence_0000018,Berlin,internal
money-heist_sentence_0000018,Denver,internal
money-heist_sentence_0000019,Helsinki,internal
money-heist_sentence_0000019,Oslo,internal
money-heist_sentence_0000020,Nairobi,internal
money-heist_sentence_0000022,Nairobi,internal
money-heist_sentence_0000022,Tokyo,internal
money-heist_sentence_0000022,Rio,internal
money-heist_sentence_0000022,Denver,internal
money-heist_sentence_0000024,Rio,internal
money-heist_sentence_0000024,Tokyo,internal
money-heist_sentence_0000026,The Professor,internal
money-heist_sentence_0000028,Nikolai,internal
money-heist_sentence_0000031,Ángel,internal
money-heist_sentence_0000031,Raquel,internal
money-heist_sentence_0000034,Berlin,internal
money-heist_sentence_0000034,Denver,internal
money-heist_sentence_0000034,Mónica,internal
money-heist_sentence_0000035,Nairobi,internal
money-heist_sentence_0000036,the Professor,internal
money-heist_sentence_0000036,Berlin,internal
money-heist_sentence_0000037,Mónica,internal
money-heist_sentence_0000040,Tokyo,internal
money-heist_sentence_0000040,Oslo,internal
money-heist_sentence_0000041,Raquel,internal
money-heist_sentence_0000041,the Professor,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Jesús Colmenar,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Nacho Manubens,internal
money-heist_sentence_0000001,Álex Pina,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,David Barrocal,internal
money-heist_sentence_0000001,Javier Gómez Santander,internal
money-heist_sentence_0000001,Pablo Roa,internal
money-heist_sentence_0000001,Fernando Sancristóbal,internal
money-heist_sentence_0000001,Episode 9 (Part 1),internal
money-heist_sentence_0000001,Episode 11 (Part 1),internal
money-heist_sentence_0000001,Part 1,internal
money-heist_sentence_0000005,Alison,internal
money-heist_sentence_0000005,Nairobi,internal
money-heist_sentence_0000006,Helsinki,internal
money-heist_sentence_0000008,Ángel,internal
money-heist_sentence_0000008,Raquel,internal
money-heist_sentence_0000008,Berlin,internal
money-heist_sentence_0000010,Arturo,internal
money-heist_sentence_0000010,Denver,internal
money-heist_sentence_0000010,Mónica,internal
money-heist_sentence_0000013,Tokyo,internal
money-heist_sentence_0000013,Rio,internal
money-heist_sentence_0000021,Ariadna,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Alejandro Bazzano,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Nacho Manubens,internal
money-heist_sentence_0000001,Álex Pina,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,David Barrocal,internal
money-heist_sentence_0000001,Javier Gómez Santander,internal
money-heist_sentence_0000001,Pablo Roa,internal
money-heist_sentence_0000001,Fernando Sancristóbal,internal
money-heist_sentence_0000001,Episode 10 (Part 1),internal
money-heist_sentence_0000001,Episode 12 (Part 1),internal
money-heist_sentence_0000001,Part 1,internal
money-heist_sentence_0000006,Ángel,internal
money-heist_sentence_0000006,Raquel,internal
money-heist_sentence_0000007,Moscow,internal
money-heist_sentence_0000008,Arturo,internal
money-heist_sentence_0000008,Jacinto,internal
money-heist_sentence_0000010,Rio,internal
money-heist_sentence_0000011,Professor,internal
money-heist_sentence_0000013,Moscow,internal
money-heist_sentence_0000013,Tokyo,internal
money-heist_sentence_0000014,Pablo,internal
money-heist_sentence_0000015,Berlin,internal
money-heist_sentence_0000015,Alison,internal
money-heist_sentence_0000018,Denver,internal
money-heist_sentence_0000018,Mónica,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Alejandro Bazzano,internal
money-heist_sentence_0000001,Jesús Colmenar,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Nacho Manubens,internal
money-heist_sentence_0000001,Álex Pina,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,David Barrocal,internal
money-heist_sentence_0000001,Javier Gómez Santander,internal
money-heist_sentence_0000001,Pablo Roa,internal
money-heist_sentence_0000001,Fernando Sancristóbal,internal
money-heist_sentence_0000001,Episode 11 (Part 1),internal
money-heist_sentence_0000001,Episode 13 (Part 1),internal
money-heist_sentence_0000001,Part 1,internal
money-heist_sentence_0000005,Ángel,internal
money-heist_sentence_0000005,Raquel,internal
money-heist_sentence_0000005,own wife,internal
money-heist_sentence_0000006,Salva,internal
money-heist_sentence_0000009,Pilar,internal
money-heist_sentence_0000011,Arturo,internal
money-heist_sentence_0000012,Helsinki,internal
money-heist_sentence_0000013,Paula,internal
money-heist_sentence_0000020,Jacinto,internal
money-heist_sentence_0000020,Oslo,internal
money-heist_sentence_0000026,Mari Carmen,internal
money-heist_sentence_0000028,Nairobi,internal
money-heist_sentence_0000032,Tokyo,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Jesús Colmenar,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Nacho Manubens,internal
money-heist_sentence_0000001,Álex Pina,internal
